Full Match,Start Time,Account_id,Player,Fantasy Points,Kills,Deaths,Assists,Hero Damage,Hero Healing,Last Hits,Denies,GPM,XPM,Tow,Tower Damage,Ros,TF,Obs Placed,Camps Stacked,Ru,FB,Stuns,Hero,Game Length,Total Kills,FPPM,Lane,Hero Pic,LH@10,Level,Sent Placed,Obs Killed,Sent Killed,Lane Eff,Lane Role,Role
5036061671,2019-09-22,256478532,Melalez,22.4,7,3,34,51897,65,433,16,543,615,1,2883,0,0.8,0,1,18,0,147.39233,Batrider,3747,91,0.3587,3,/apps/dota2/images/heroes/batrider_full.png?,45,25,0,0,0,0.6967625175950131,3,3
5036061671,2019-09-22,127314098,Brainy Gonzo,25.9,15,7,24,98430,0,485,17,587,648,1,4901,0,0.76,1,2,14,0,190.60338,Ember Spirit,3747,91,0.4147,2,/apps/dota2/images/heroes/ember_spirit_full.png?,44,25,0,0,1,0.6243716066760506,2,2
5036061671,2019-09-22,100916841,Chimp,17.9,3,14,27,30361,400,137,2,335,504,0,1281,0,0.59,9,1,11,0,152.73543,Rubick,3747,91,0.2866,3,/apps/dota2/images/heroes/rubick_full.png?,7,25,10,3,1,0.2781017494470139,3,4
5036061671,2019-09-22,134146413,snooze gaming,25.1,17,5,19,71346,0,548,13,665,708,5,11024,1,0.71,0,0,7,1,32.0459,Phantom Lancer,3747,91,0.4019,1,/apps/dota2/images/heroes/phantom_lancer_full.png?,43,25,0,0,0,0.6746430725919967,1,1
5036061671,2019-09-22,42218651,noXius-,26.0,9,11,27,39646,0,146,3,463,537,0,2281,0,0.71,14,0,8,0,222.27222,Jakiro,3747,91,0.4163,1,/apps/dota2/images/heroes/jakiro_full.png?,4,25,26,6,3,0.32656344258998593,1,4
5036061671,2019-09-22,93859642,Wooloo,18.2,6,10,17,45091,7928,616,7,637,616,2,2695,0,0.57,0,3,8,0,120.818436,Wraith King,3747,91,0.2914,3,/apps/dota2/images/heroes/skeleton_king_full.png?,43,25,0,0,1,0.6054695354916549,1,1
5036061671,2019-09-22,86841006,Davjo,21.1,17,12,14,61362,0,290,9,534,545,1,558,0,0.78,1,0,6,0,185.41867,Tiny,3747,91,0.3379,1,/apps/dota2/images/heroes/tiny_full.png?,3,25,0,2,1,0.39473155037200885,3,3
5036061671,2019-09-22,86841134,stl~,13.5,10,6,18,33550,0,469,16,508,561,3,6918,1,0.7,0,0,1,0,9.001221,Lycan,3747,91,0.2162,2,/apps/dota2/images/heroes/lycan_full.png?,60,25,0,3,8,0.7062135531872109,2,2
5036061671,2019-09-22,357957317,ezclap,15.9,3,14,13,9831,0,48,1,227,366,0,277,0,0.4,23,0,6,0,28.707563,Vengeful Spirit,3747,91,0.2546,3,/apps/dota2/images/heroes/vengefulspirit_full.png?,8,22,19,5,8,0.41443796501105973,1,5
5036061671,2019-09-22,78839243,The Real Roo,10.2,4,10,21,39466,8237,335,3,424,508,0,597,0,0.62,0,0,5,0,79.92434,Dark Seer,3747,91,0.1633,1,/apps/dota2/images/heroes/dark_seer_full.png?,37,25,1,2,0,0.5751055700784234,3,3
5036053920,2019-09-22,26773166,Neox,10.4,14,13,16,41952,250,285,18,415,422,0,898,0,0.75,0,0,6,0,31.931494,Puck,3315,96,0.1882,3,/apps/dota2/images/heroes/puck_full.png?,32,23,0,0,1,0.7132515584154434,3,3
5036053920,2019-09-22,84081608,Trans Rights,12.2,6,17,26,43928,255,92,23,264,403,0,0,0,0.8,1,0,2,1,83.91502,Clockwerk,3315,96,0.2208,3,/apps/dota2/images/heroes/rattletrap_full.png?,2,22,1,1,0,0.42087271264830084,3,4
5036053920,2019-09-22,90849929,Ｆｏｘ (ง︡'-'︠)ง 사랑,10.0,9,10,14,47822,4383,287,29,433,765,1,1616,0,0.57,2,0,7,0,0,Legion Commander,3315,96,0.181,2,/apps/dota2/images/heroes/legion_commander_full.png?,64,25,1,1,0,0.790066358335009,2,2
5036053920,2019-09-22,323934092,hybr1d-,13.4,8,8,14,38979,3850,353,36,481,610,4,2457,1,0.55,0,0,6,0,2.5904298,Lifestealer,3315,96,0.2425,1,/apps/dota2/images/heroes/life_stealer_full.png?,46,25,0,1,0,0.6571486024532476,1,1
5036053920,2019-09-22,76964834,Singlet Oxygen,16.4,3,8,16,18596,0,136,4,292,479,0,247,0,0.47,21,1,6,0,0,Keeper of the Light,3315,96,0.2968,1,/apps/dota2/images/heroes/keeper_of_the_light_full.png?,8,24,35,1,6,0.4391715262417052,1,5
5036053920,2019-09-22,121275060,OverKoalafied,14.7,6,14,29,37588,35,184,15,439,623,2,4694,1,0.62,0,0,11,0,99.3506,Tiny,3315,96,0.2661,1,/apps/dota2/images/heroes/tiny_full.png?,28,25,0,0,0,0.44158455660567064,3,3
5036053920,2019-09-22,93685685,Glimmer of Hope,21.4,8,11,35,29350,0,61,1,393,630,0,1782,0,0.77,23,1,1,0,74.50277,Jakiro,3315,96,0.3873,3,/apps/dota2/images/heroes/jakiro_full.png?,2,25,26,2,8,0.2899658154031772,1,5
5036053920,2019-09-22,219680153,SwagMander,21.4,25,3,26,63785,0,428,17,710,694,2,8476,0,0.91,0,1,5,0,50.78733,Faceless Void,3315,96,0.3873,3,/apps/dota2/images/heroes/faceless_void_full.png?,39,25,0,0,0,0.5871707218982506,1,1
5036053920,2019-09-22,298165960,SinqSinq,9.0,4,11,33,19962,0,65,2,295,572,0,131,0,0.66,1,0,4,0,76.28165,Batrider,3315,96,0.1629,1,/apps/dota2/images/heroes/batrider_full.png?,2,25,2,0,0,0.2419062939875327,3,4
5036053920,2019-09-22,83619495,PONPO,24.8,11,1,39,51647,860,279,12,518,689,1,3800,0,0.89,2,1,19,0,139.90913,Ember Spirit,3315,96,0.4489,2,/apps/dota2/images/heroes/ember_spirit_full.png?,43,25,0,1,0,0.5915946108988538,2,2
5036048649,2019-09-22,315215270,PA NEED BUFF ASAP,6.7,10,13,12,37892,0,70,1,311,561,1,272,0,0.48,0,0,1,0,21.54004,Skywrath Mage,3445,100,0.1167,3,/apps/dota2/images/heroes/skywrath_mage_full.png?,1,25,2,0,0,0.22400965212145585,3,4
5036048649,2019-09-22,159403881,Gyro,13.5,7,11,26,44314,0,299,8,526,649,0,600,0,0.72,0,0,8,0,111.40512,Sand King,3445,100,0.2351,3,/apps/dota2/images/heroes/sand_king_full.png?,39,25,1,1,2,0.5137743816609692,3,3
5036048649,2019-09-22,192331369,ReggieLA,17.5,4,11,14,10940,0,122,3,344,608,0,100,0,0.39,22,3,2,0,27.720703,Shadow Demon,3445,100,0.3048,1,/apps/dota2/images/heroes/shadow_demon_full.png?,10,25,36,6,10,0.32756887190830486,1,5
5036048649,2019-09-22,198261415,grifr,28.6,19,4,15,49976,0,632,3,815,729,7,9768,0,0.74,0,0,12,0,106.77692,Naga Siren,3445,100,0.4981,1,/apps/dota2/images/heroes/naga_siren_full.png?,73,25,0,0,0,0.830283531067766,1,1
5036048649,2019-09-22,82736078,not what it seems,9.1,6,15,31,35025,0,192,12,478,554,0,152,0,0.8,2,0,4,0,55.803467,Ancient Apparition,3445,100,0.1585,2,/apps/dota2/images/heroes/ancient_apparition_full.png?,26,25,2,2,2,0.5077418057510557,2,2
5036048649,2019-09-22,53410282,Mode Pieliedie,26.9,13,11,25,32621,285,131,3,424,532,0,323,1,0.7,16,0,14,0,149.3992,Mirana,3445,100,0.4685,2,/apps/dota2/images/heroes/mirana_full.png?,2,25,22,4,4,0.47355720892821235,2,4
5036048649,2019-09-22,30571619,"PTSD, I can't sleep, sleep",15.8,16,9,17,48513,688,300,9,575,737,3,15288,0,0.61,1,1,11,0,0,Pugna,3445,100,0.2752,2,/apps/dota2/images/heroes/pugna_full.png?,34,25,0,1,0,0.7679469133319927,2,2
5036048649,2019-09-22,173742694,Ogreboy,15.8,7,9,20,30117,400,202,6,418,608,1,177,1,0.5,0,3,13,0,73.54878,Night Stalker,3445,100,0.2752,1,/apps/dota2/images/heroes/night_stalker_full.png?,41,25,0,1,3,0.6108988538105771,3,3
5036048649,2019-09-22,97338265,mmr addict,26.2,6,10,25,11441,0,29,2,324,411,0,229,0,0.57,6,0,4,1,278.37695,Dark Willow,3445,100,0.4563,3,/apps/dota2/images/heroes/dark_willow_full.png?,4,23,9,2,4,0.39694349487231045,1,4
5036048649,2019-09-22,173872364,Harbinger,16.2,12,7,17,44875,6633,469,21,699,748,4,9187,0,0.54,0,3,7,0,0,Juggernaut,3445,100,0.2821,3,/apps/dota2/images/heroes/juggernaut_full.png?,53,25,0,0,0,0.7796098934244923,1,1
5036053806,2019-09-22,24024934,haraway,12.9,8,6,18,24784,0,230,3,475,562,1,4914,0,0.65,1,3,7,0,18.921099,Night Stalker,2643,80,0.2928,2,/apps/dota2/images/heroes/night_stalker_full.png?,49,23,0,0,0,0.6772571888196259,2,2
5036053806,2019-09-22,83622390,Endon122,16.6,14,6,15,41268,0,342,17,622,679,2,3538,2,0.72,0,1,7,0,8.830078,Bristleback,2643,80,0.3768,1,/apps/dota2/images/heroes/bristleback_full.png?,60,25,0,0,0,0.8885984315302634,1,1
5036053806,2019-09-22,143214129,ElNiño,11.1,5,8,13,20318,0,159,3,415,602,2,952,0,0.45,1,0,4,0,56.763794,Pudge,2643,80,0.252,3,/apps/dota2/images/heroes/pudge_full.png?,32,24,1,0,1,0.5183993565252363,3,3
5036053806,2019-09-22,23332001,borninbronx,16.3,5,6,18,15632,1609,55,1,289,392,0,371,0,0.57,13,2,2,0,63.224487,Shadow Demon,2643,80,0.37,3,/apps/dota2/images/heroes/shadow_demon_full.png?,8,19,21,1,3,0.28312889603860847,3,5
5036053806,2019-09-22,123993289,Maus,7.6,8,14,19,21303,0,55,9,300,404,1,238,0,0.68,1,0,7,0,6.288086,Riki,2643,80,0.1725,3,/apps/dota2/images/heroes/riki_full.png?,6,20,3,1,1,0.2688517997184798,3,4
5036053806,2019-09-22,165068087,E TU,21.9,5,16,15,8468,0,14,0,215,381,0,235,0,0.5,16,0,3,1,149.58592,Bane,2643,80,0.4972,3,/apps/dota2/images/heroes/bane_full.png?,3,19,24,4,3,0.4482203901065755,1,5
5036053806,2019-09-22,287978960,forced amnesia,18.9,10,5,14,39793,0,395,10,612,782,1,1621,0,0.6,1,4,7,0,97.99422,Outworld Devourer,2643,80,0.4291,2,/apps/dota2/images/heroes/obsidian_destroyer_full.png?,70,25,1,1,0,0.7709632012869495,2,2
5036053806,2019-09-22,177572049,Spicy,11.1,1,7,28,12584,525,56,6,245,502,0,788,0,0.72,1,0,9,0,85.35548,Mirana,2643,80,0.252,3,/apps/dota2/images/heroes/mirana_full.png?,5,22,0,0,0,0.3734164488236477,1,4
5036053806,2019-09-22,189714807,Sorano,11.5,7,9,13,23334,0,236,17,622,712,1,5765,0,0.5,0,1,6,0,52.11035,Ogre Magi,2643,80,0.2611,1,/apps/dota2/images/heroes/ogre_magi_full.png?,42,25,0,2,2,0.6177357731751458,3,1
5036053806,2019-09-22,156287010,Sparta [EPC],21.3,15,3,22,39573,3045,363,9,631,718,5,7615,0,0.93,0,0,3,0,75.57761,Wraith King,2643,80,0.4835,3,/apps/dota2/images/heroes/skeleton_king_full.png?,62,25,0,0,0,0.7969032776995777,1,1
5036063543,2019-09-22,93004406,Anatideaphobia,13.7,9,1,7,24768,0,196,23,521,650,3,11489,0,0.59,1,0,3,0,12.591064,Death Prophet,1884,36,0.4363,2,/apps/dota2/images/heroes/death_prophet_full.png?,55,21,0,0,0,0.7305449426905288,2,2
5036063543,2019-09-22,79674084,Karma,8.4,1,1,12,13870,0,179,7,423,546,0,798,1,0.48,0,0,3,0,15.92041,Tidehunter,1884,36,0.2675,3,/apps/dota2/images/heroes/tidehunter_full.png?,54,19,0,0,0,0.6601648904082043,3,3
5036063543,2019-09-22,111326429,Tsuya♪!!,14.3,14,0,7,28177,0,328,16,679,749,1,2111,0,0.78,0,1,3,0,2.7092285,Phantom Assassin,1884,36,0.4554,1,/apps/dota2/images/heroes/phantom_assassin_full.png?,47,23,0,0,2,0.6225618339030766,1,1
5036063543,2019-09-22,29055970,Laika the Astroduck,10.3,1,4,18,7707,135,14,0,249,430,0,223,0,0.7,7,1,2,0,20.351196,Ogre Magi,1884,36,0.328,1,/apps/dota2/images/heroes/ogre_magi_full.png?,2,17,12,1,0,0.2881560426302031,1,4
5036063543,2019-09-22,104880759,FAllS,14.0,2,3,17,10335,0,16,1,226,416,0,619,0,0.7,5,0,3,1,28.475098,Jakiro,1884,36,0.4459,3,/apps/dota2/images/heroes/jakiro_full.png?,2,17,10,0,1,0.296601648904082,3,4
5036063543,2019-09-22,81551634,Dębowy,11.1,3,4,2,11099,231,64,2,279,345,0,592,0,0.56,2,0,8,0,59.997288,Mirana,1884,36,0.3535,1,/apps/dota2/images/heroes/mirana_full.png?,6,15,1,0,1,0.34968831691132113,3,4
5036063543,2019-09-22,174988578,Crayon,10.3,2,5,5,11697,0,264,10,514,559,3,4188,0,0.78,1,0,2,0,0,Drow Ranger,1884,36,0.328,2,/apps/dota2/images/heroes/drow_ranger_full.png?,63,20,1,0,1,0.7355720892821235,2,2
5036063543,2019-09-22,54470156,Revenger,13.0,1,7,5,9227,6588,49,1,252,221,0,217,0,0.67,11,4,5,0,8.361816,Warlock,1884,36,0.414,3,/apps/dota2/images/heroes/warlock_full.png?,7,11,14,2,1,0.31309068972451237,1,5
5036063543,2019-09-22,106024306,Viper,8.6,1,8,5,6962,0,110,12,346,353,3,4207,0,0.67,0,0,2,0,23.213745,Centaur Warrunner,1884,36,0.2739,1,/apps/dota2/images/heroes/centaur_full.png?,43,15,0,0,0,0.6034586768550171,3,3
5036063543,2019-09-22,104856314,MattPar25,8.0,2,3,2,10059,434,188,14,454,470,0,382,0,0.44,0,1,8,0,0,Lifestealer,1884,36,0.2548,3,/apps/dota2/images/heroes/life_stealer_full.png?,48,18,0,0,0,0.6597627186808768,1,1
5036042716,2019-09-22,182176489,zorenb,11.9,5,6,10,21906,0,180,18,450,691,2,864,0,0.52,2,0,3,0,47.506393,Windranger,2178,67,0.3278,2,/apps/dota2/images/heroes/windrunner_full.png?,43,23,0,0,0,0.7074200683691937,2,2
5036042716,2019-09-22,106984632,Roran,10.4,8,8,13,29259,0,264,16,473,535,1,733,0,0.72,1,2,3,0,4.515381,Bristleback,2178,67,0.2865,3,/apps/dota2/images/heroes/bristleback_full.png?,46,21,0,0,0,0.7613110798310879,3,1
5036042716,2019-09-22,89903268,H3lix,8.2,4,6,10,10647,0,256,6,415,434,1,810,0,0.48,0,0,4,0,14.281574,Faceless Void,2178,67,0.2259,1,/apps/dota2/images/heroes/faceless_void_full.png?,36,18,0,0,0,0.545747033983511,1,1
5036042716,2019-09-22,58283015,Kimer,17.3,10,7,12,24967,295,98,3,342,522,0,804,0,0.76,1,2,8,1,52.400444,Mirana,2178,67,0.4766,3,/apps/dota2/images/heroes/mirana_full.png?,9,20,2,1,0,0.5507741805751055,3,4
5036042716,2019-09-22,208711584,Deadwatch,10.8,2,11,14,16600,139,25,0,189,252,0,0,0,0.55,11,0,0,0,57.921753,Witch Doctor,2178,67,0.2975,1,/apps/dota2/images/heroes/witch_doctor_full.png?,6,14,9,1,4,0.35310677659360545,1,5
5036042716,2019-09-22,142022437,Ye Old exZ,13.6,10,5,18,20766,0,153,18,490,802,0,1853,1,0.74,0,0,3,0,72.20825,Pudge,2178,67,0.3747,1,/apps/dota2/images/heroes/pudge_full.png?,52,25,0,0,0,0.7064146390508748,3,3
5036042716,2019-09-22,127733940,zaergaegyr,12.9,9,6,22,24701,919,244,7,630,802,1,9916,0,0.82,0,1,5,0,35.86902,Wraith King,2178,67,0.3554,3,/apps/dota2/images/heroes/skeleton_king_full.png?,44,25,2,0,1,0.5879750653529057,1,1
5036042716,2019-09-22,73046312,mitsu,11.4,4,6,24,14252,0,38,4,364,443,1,721,0,0.74,3,0,8,0,27.806316,Grimstroke,2178,67,0.314,1,/apps/dota2/images/heroes/grimstroke_full.png?,3,19,7,1,1,0.25899859239895434,3,4
5036042716,2019-09-22,23765698,bernard humperdink,13.6,5,6,22,10409,0,44,2,354,572,0,1278,0,0.71,10,0,4,0,39.349854,Jakiro,2178,67,0.3747,3,/apps/dota2/images/heroes/jakiro_full.png?,3,21,16,3,1,0.2869495274482204,1,5
5036042716,2019-09-22,125847008,Rinkusaur,17.9,8,6,18,24511,0,218,4,554,696,4,10558,0,0.68,1,5,6,0,40.509277,Leshrac,2178,67,0.4931,2,/apps/dota2/images/heroes/leshrac_full.png?,49,24,0,0,1,0.5348883973456666,2,2
5036038203,2019-09-22,81134415,Madsen | St. Alessia,7.9,10,10,9,30578,0,150,8,389,497,0,147,0,0.7,1,0,4,0,0,Razor,2015,68,0.2352,2,/apps/dota2/images/heroes/razor_full.png?,33,19,1,1,1,0.7035994369595817,2,2
5036038203,2019-09-22,73885855,Icarus.Simbelmÿne,6.3,3,12,15,17937,0,121,2,314,357,0,296,0,0.67,0,1,2,0,39.884277,Batrider,2015,68,0.1876,3,/apps/dota2/images/heroes/batrider_full.png?,25,16,0,0,0,0.5576110999396743,3,3
5036038203,2019-09-22,241787545,Elpie,11.0,4,4,7,17759,0,285,5,487,618,0,169,0,0.41,0,2,8,0,37.989983,Kunkka,2015,68,0.3275,1,/apps/dota2/images/heroes/kunkka_full.png?,37,21,0,0,0,0.5479589784838126,1,1
5036038203,2019-09-22,64790625,deluxaran,9.5,4,9,15,27853,0,77,3,276,316,0,38,0,0.7,1,0,4,0,71.61506,Sand King,2015,68,0.2829,3,/apps/dota2/images/heroes/sand_king_full.png?,8,15,6,2,3,0.48481801729338425,3,4
5036038203,2019-09-22,58547001,Dani,15.1,5,6,8,18484,400,64,2,336,434,0,0,0,0.48,15,2,5,0,6.82734,Grimstroke,2015,68,0.4496,1,/apps/dota2/images/heroes/grimstroke_full.png?,9,18,17,3,5,0.34787854413834707,1,5
5036038203,2019-09-22,127028385,Diego,16.4,10,7,24,11554,0,73,2,386,472,4,4133,0,0.83,3,2,3,0,35.50061,Leshrac,2015,68,0.4883,3,/apps/dota2/images/heroes/leshrac_full.png?,4,19,7,0,0,0.3514980896842952,1,4
5036038203,2019-09-22,355410157,HufuPtuTU,11.0,2,8,18,8214,0,26,3,289,397,1,264,0,0.49,8,1,3,0,28.473274,Ogre Magi,2015,68,0.3275,3,/apps/dota2/images/heroes/ogre_magi_full.png?,6,17,11,0,5,0.2907701588578323,1,5
5036038203,2019-09-22,118796267,Nibbles The God Damn Realist,11.5,7,2,18,19197,1800,195,17,496,811,2,3669,0,0.61,0,0,6,0,0,Legion Commander,2015,68,0.3424,1,/apps/dota2/images/heroes/legion_commander_full.png?,43,24,0,1,0,0.588578322943897,3,3
5036038203,2019-09-22,60578094,Dice,15.1,8,3,21,21356,3190,292,14,633,648,2,5859,1,0.71,0,2,1,0,41.124863,Wraith King,2015,68,0.4496,3,/apps/dota2/images/heroes/skeleton_king_full.png?,50,22,0,0,0,0.734164488236477,1,1
5036038203,2019-09-22,119695137,KTZ-sama(yeet),12.1,14,7,13,35670,0,144,14,518,748,1,5812,0,0.66,1,1,6,0,0,Huskar,2015,68,0.3603,2,/apps/dota2/images/heroes/huskar_full.png?,34,23,0,0,0,0.5682686507138548,2,2
5035984015,2019-09-22,81581521,Tal,17.3,18,5,20,42200,0,212,14,558,653,3,8092,0,0.95,0,1,9,0,0,Silencer,2439,62,0.4256,1,/apps/dota2/images/heroes/silencer_full.png?,33,24,0,0,0,0.6957570882766941,1,1
5035984015,2019-09-22,109341234,BartyG,17.0,9,2,13,27245,0,342,6,615,702,2,9991,0,0.55,2,1,10,0,38.738285,Lina,2439,62,0.4182,2,/apps/dota2/images/heroes/lina_full.png?,61,25,0,2,2,0.7609089081037603,2,2
5035984015,2019-09-22,351041428,Hawk_Eye,15.6,5,8,24,9099,0,54,4,310,499,0,777,0,0.72,1,0,0,1,121.76892,Spirit Breaker,2439,62,0.3838,3,/apps/dota2/images/heroes/spirit_breaker_full.png?,1,21,7,1,0,0.33661773577317516,3,4
5035984015,2019-09-22,82449931,raptured,10.7,2,4,23,15715,1730,196,2,413,645,2,3260,1,0.62,0,1,6,0,0,Legion Commander,2439,62,0.2632,3,/apps/dota2/images/heroes/legion_commander_full.png?,55,24,0,0,0,0.6430725919967826,3,3
5035984015,2019-09-22,92111311,KryAzel,20.1,6,3,21,7474,0,21,0,319,476,0,357,0,0.68,15,0,4,0,99.160545,Lion,2439,62,0.4945,1,/apps/dota2/images/heroes/lion_full.png?,2,21,20,4,8,0.37401970641463905,1,5
5035984015,2019-09-22,108266303,Hollow,8.7,7,7,8,13353,506,246,19,456,456,1,1044,0,0.68,0,0,4,0,0,Lifestealer,2439,62,0.214,1,/apps/dota2/images/heroes/life_stealer_full.png?,46,20,0,1,1,0.7194852201890207,3,3
5035984015,2019-09-22,129244635,Alien Assassin,8.5,5,8,3,9589,0,199,10,368,418,0,511,0,0.36,2,0,4,0,38.901108,Outworld Devourer,2439,62,0.2091,2,/apps/dota2/images/heroes/obsidian_destroyer_full.png?,40,19,1,1,0,0.6235672632213956,2,2
5035984015,2019-09-22,108314410,cock and ball torture,8.6,3,8,8,20597,0,207,6,401,517,1,1191,1,0.5,1,0,6,0,3.7125077,Timbersaw,2439,62,0.2116,3,/apps/dota2/images/heroes/shredder_full.png?,50,22,0,0,0,0.7623165091494069,1,3
5035984015,2019-09-22,146542636,Reddydas,17.7,4,8,14,10875,0,66,2,271,467,1,90,0,0.82,15,3,4,0,33.15587,Shadow Demon,2439,62,0.4354,1,/apps/dota2/images/heroes/shadow_demon_full.png?,1,21,26,1,6,0.410416247737784,3,5
5035984015,2019-09-22,98093334,bitch im a cow,8.2,3,9,13,10775,0,90,3,289,413,2,4359,0,0.73,0,0,2,0,29.763844,Leshrac,2439,62,0.2017,1,/apps/dota2/images/heroes/leshrac_full.png?,12,19,0,1,0,0.4277096320128695,3,3
5035974925,2019-09-22,81551634,Dębowy,7.0,0,9,16,5829,0,52,2,285,535,0,1695,0,0.36,1,4,5,0,22.138062,Shadow Demon,2806,81,0.1497,3,/apps/dota2/images/heroes/shadow_demon_full.png?,4,23,2,0,0,0.2841343253569274,3,4
5035974925,2019-09-22,104856314,MattPar25,9.5,6,3,8,16624,0,243,15,527,616,0,6540,1,0.32,0,1,4,0,5.8625975,Bloodseeker,2806,81,0.2031,1,/apps/dota2/images/heroes/bloodseeker_full.png?,49,25,0,0,1,0.6199477176754474,1,1
5035974925,2019-09-22,174988578,Crayon,23.5,34,6,8,76335,0,232,10,664,687,2,5833,1,0.95,2,0,9,0,19.365957,Clinkz,2806,81,0.5025,2,/apps/dota2/images/heroes/clinkz_full.png?,41,25,2,1,0,0.6824854212748844,2,2
5035974925,2019-09-22,106024306,Viper,14.7,3,4,22,8818,8296,127,15,408,684,3,4534,0,0.57,0,1,6,1,0,Abaddon,2806,81,0.3143,3,/apps/dota2/images/heroes/abaddon_full.png?,35,25,2,0,1,0.5720892821234668,3,3
5035974925,2019-09-22,54470156,Revenger,19.7,0,15,16,10063,0,116,6,359,440,4,6205,0,0.36,17,1,12,0,60.14256,Shadow Shaman,2806,81,0.4212,1,/apps/dota2/images/heroes/shadow_shaman_full.png?,4,21,18,4,3,0.23828674844158457,1,5
5035974925,2019-09-22,111326429,Tsuya♪!!,8.9,7,8,6,26855,0,309,27,463,507,0,487,0,0.35,0,1,3,0,38.50693,Monkey King,2806,81,0.1903,3,/apps/dota2/images/heroes/monkey_king_full.png?,35,23,0,0,0,0.6491051679066961,1,1
5035974925,2019-09-22,93004406,Anatideaphobia,14.3,21,9,2,43955,0,178,12,498,714,0,298,0,0.62,1,0,7,0,39.796265,Skywrath Mage,2806,81,0.3058,2,/apps/dota2/images/heroes/skywrath_mage_full.png?,38,25,0,1,0,0.7745827468328976,2,2
5035974925,2019-09-22,29055970,Laika the Astroduck,11.7,0,11,10,7937,0,45,4,202,231,0,176,0,0.27,10,3,7,0,47.250244,Crystal Maiden,2806,81,0.2502,3,/apps/dota2/images/heroes/crystal_maiden_full.png?,7,15,16,0,3,0.3098733159058918,1,5
5035974925,2019-09-22,79674084,Karma,9.8,4,7,15,20313,1861,299,9,442,547,2,818,0,0.51,0,0,5,0,21.80774,Pangolier,2806,81,0.2096,1,/apps/dota2/images/heroes/pangolier_full.png?,43,24,0,0,0,0.710838528051478,3,3
5035974925,2019-09-22,104880759,FAllS,11.3,5,9,15,11569,0,51,4,263,248,0,100,0,0.54,11,0,2,0,24.60679,Grimstroke,2806,81,0.2416,1,/apps/dota2/images/heroes/grimstroke_full.png?,3,15,20,1,1,0.42328574301226624,3,5
